15.919,2268,6.2,28-07-15,Vacation
11.612,383,6,18-02-04,Crimson Rivers II: Angels of the Apocalypse
12.663,905,5.9,06-11-09,The Fourth Kind
14.361,2942,6.2,26-05-95,Casper
16.115,1776,4.7,11-04-13,Scary Movie 5
10.86,188,7.5,03-12-46,My Darling Clementine
10.861,164,6.6,12-08-05,The Great Raid
18.609,0,0,13-05-98,Tong Tatlong Tatay Kong Pakitong Kitong
19.674,576,6.2,07-08-01,Osmosis Jones
15.374,709,6,01-06-17,Captain Underpants: The First Epic Movie
17.121,17,5.6,05-01-09,An American Girl: Chrissa Stands Strong
13.859,1160,7.2,17-03-00,High Fidelity
12.808,871,6.1,17-08-00,The Cell
9.124,219,7.3,27-07-17,Brigsby Bear
10.587,488,7,21-09-18,Colette
16.424,650,6.8,23-09-17,Brawl in Cell Block 99
14.256,2325,7.4,21-07-89,When Harry Met Sally...
13.107,990,6.9,07-04-95,A Goofy Movie
10.624,326,6,25-08-17,Beach Rats
10.122,209,5.8,08-06-17,The Hunter's Prayer
11.609,248,4.4,19-07-08,Starship Troopers 3: Marauder
14.055,832,7.2,26-11-86,Star Trek IV: The Voyage Home
11.856,104,6.2,02-10-02,Possession
10.374,98,6.1,14-09-18,Lizzie
11.615,2109,6.4,12-05-16,Money Monster
15.188,101,6.3,07-11-18,An Impossible Love
13.354,325,5.9,30-09-92,Fortress
13.113,696,6.6,28-08-15,The Wave
13.555,757,6.4,29-09-97,Kiss the Girls
12.612,111,5.8,07-11-14,Skin Trade
15.407,2363,6.8,15-08-08,Vicky Cristina Barcelona
16.005,2143,7.1,06-09-07,3:10 to Yuma
11.032,233,6.5,16-08-18,Juliet Naked
11.067,470,7,24-01-17,Justice League Dark
10.353,240,6.8,09-07-87,The Brave Little Toaster
10.38,369,5.4,01-08-18,Down a Dark Hall
19.621,496,7.3,21-07-01,The Piano Teacher
13.354,1397,5.8,02-03-07,Wild Hogs
11.381,942,4,10-08-18,Slender Man
13.864,347,5.9,10-11-16,Billy Lynn's Long Halftime Walk
17.705,1428,6.7,10-07-10,Legend of the Guardians: The Owls of Ga'Hoole
12.353,670,6.5,26-12-06,It's a Boy Girl Thing
12.352,601,5.3,01-11-06,The Santa Clause 3: The Escape Clause
11.852,767,5.9,17-12-04,Spanglish
12.6,730,6.1,07-10-83,Never Say Never Again
11.758,95,7.4,07-06-19,The Last Black Man in San Francisco
9.132,243,6,02-10-18,Prospect
19.596,0,0,03-04-20,Shooting Heroin
10.863,482,6.7,30-09-16,American Honey
13.801,575,6,08-12-00,Vertical Limit
14.302,1292,5.5,30-11-05,Æon Flux
11.6,187,6.9,08-11-51,Quo Vadis
13.362,862,6.5,06-10-16,Mine
10.602,343,5.3,12-05-09,The Grudge 3
13.099,509,5.9,22-12-95,Dracula: Dead and Loving It
13.983,146,7.7,15-07-17,No Game No Life: Zero
10.606,728,5.8,24-06-15,One Wild Moment
12.599,837,7,28-09-06,The Guardian
15.748,3787,6.6,06-10-00,Meet the Parents
9.848,109,6.7,13-11-63,McLintock!
10.798,796,8,26-08-55,The Night of the Hunter
12.859,275,7,14-10-16,Gantz:O
17.55,1249,8.2,21-07-12,Wolf Children
11.212,13,6.2,10-10-18,Wild and Free
15.951,4666,5.1,30-05-13,After Earth
15.381,17,6.5,28-06-18,How to Be Really Bad
13.96,0,0,08-05-20,After We Collided
16.246,996,6.3,10-03-05,Hostage
17.094,3766,7.6,02-08-01,The Others
14.995,2248,6,09-02-06,Final Destination 3
15.094,3505,7.2,13-05-99,Notting Hill
12.647,1234,8.1,04-09-10,Incendies
12.118,737,6.2,20-06-18,Tau
12.347,960,5,24-05-12,Chernobyl Diaries
10.592,531,7.6,29-12-72,Aguirre the Wrath of God
15.244,638,5.9,23-03-07,TMNT
12.092,345,6.9,24-05-02,Mike's New Car
13.595,1550,5.3,07-01-11,Season of the Witch
14.893,4542,7.8,25-12-03,Big Fish
16.591,1224,7.6,23-09-69,Butch Cassidy and the Sundance Kid
12.291,724,7.4,08-06-01,Y Tu Mamá También
13.754,942,6.3,09-12-16,Spectral
12.291,1258,7.1,15-02-02,John Q
13.844,285,7.5,25-08-12,Rurouni Kenshin: Origins
17.041,827,6.3,19-03-04,Taking Lives
10.095,317,6.6,15-08-13,Austenland
10.603,398,6.1,20-04-17,Berlin Syndrome
11.839,849,7.8,16-03-60,Breathless
11.54,298,3.9,20-04-04,Starship Troopers 2: Hero of the Federation
15.023,654,6.2,22-11-18,Second Act
15.788,1746,6.8,24-06-87,Spaceballs
10.091,1025,7.4,06-08-10,Flipped
10.538,388,8,04-11-27,Sunrise: A Song of Two Humans
12.337,440,6.6,07-12-83,Sudden Impact
15.59,3566,7.6,12-06-09,Moon
12.587,2109,7.2,03-11-76,Carrie
12.108,216,6,12-01-18,Acts of Violence
14.039,1138,6.3,18-03-10,Repo Men
11.086,478,4.8,28-07-89,Friday the 13th Part VIII: Jason Takes Manhattan
11.585,815,7.6,04-05-84,This Is Spinal Tap
13.836,1682,6.2,07-06-01,Swordfish
14.09,7372,6.8,26-09-12,Looper
14.837,1728,6.8,23-03-07,Meet the Robinsons
10.085,340,6.2,12-04-96,Fear
14.034,700,6.7,21-11-73,Westworld
11.646,52,6.3,12-08-09,Leaving
10.583,183,5.7,14-02-86,The Delta Force
9.085,240,5.3,19-09-03,Cold Creek Manor
12.784,302,6.9,24-01-06,Wristcutters: A Love Story
17.981,960,5.8,22-06-90,RoboCop 2
13.035,2256,6.1,03-07-10,Predators
14.236,2528,6.8,09-11-12,Lincoln
14.835,893,6,20-05-11,Blitz
10.534,185,5,21-08-09,Post Grad
15.981,1047,7.3,21-04-95,The Basketball Diaries
11.739,1546,6.5,17-07-15,Irrational Man
13.483,1985,5.1,11-06-08,The Happening
13.084,183,4.1,17-01-12,The Scorpion King 3: Battle for Redemption
11.782,1380,6.4,11-03-10,Green Zone
11.586,560,6.6,09-10-14,Kill the Messenger
19.398,1776,5.2,12-12-97,Home Alone 3
15.528,1121,8.1,16-09-81,Das Boot
16.835,1456,6.2,07-01-14,Ride Along
13.08,432,6.3,01-10-04,Ladder 49
13.029,1353,5.8,28-07-99,Deep Blue Sea
13.33,674,6,13-06-05,Tarzan II
11.828,673,4.7,01-06-01,The Animal
11.577,739,7.7,27-12-91,Fried Green Tomatoes
9.329,125,5.1,12-05-05,2001 Maniacs
14.645,8023,7.7,22-11-89,Back to the Future Part II
12.777,1293,7.2,27-06-86,Labyrinth
14.029,1070,6.4,09-02-07,Music and Lyrics
13.081,1268,6.2,12-01-12,Contraband
12.258,123,7.2,04-10-18,Constantine: City of Demons - The Movie
14.817,634,6.3,07-09-14,Cake
14.027,919,5.7,13-12-02,The Hot Chick
11.649,148,6.6,09-08-19,Light of My Life
13.091,243,6.4,06-03-17,How to Be a Latin Lover
11.482,1247,6.5,06-12-13,Out of the Furnace
12.028,1302,6.5,26-11-03,Bad Santa
11.838,1253,5.1,15-09-16,Blair Witch
13.079,2078,6.1,15-09-11,Johnny English Reborn
17.127,131,6,01-05-19,UglyDolls
11.077,133,6.9,12-12-03,Infernal Affairs III
12.775,2316,7.3,15-08-86,The Fly
15.025,339,6.2,29-02-00,An Extremely Goofy Movie
11.079,174,5.9,03-01-13,Phantom
14.929,4142,7.3,09-09-12,The Impossible
10.814,93,6.9,14-12-84,Ronia The Robber's Daughter
14.723,1253,6.4,28-05-93,Cliffhanger
10.578,566,5.5,09-12-11,The Sitter
11.476,4307,6.5,08-07-11,Horrible Bosses
17.423,2635,6.9,18-09-98,Rush Hour
13.272,1040,8.2,06-02-21,The Kid
17.737,12,7.9,23-10-19,Torpedo
16.623,4281,6.3,11-08-05,The 40 Year Old Virgin
13.154,60,4.6,19-10-18,Kung Fu League
11.59,126,6.7,06-10-17,The Vanishing of Sidney Hall
12.922,909,8.2,05-02-60,La Dolce Vita
12.36,231,6.9,13-01-19,Reign of the Supermen
11.429,670,7,23-04-15,Far from the Madding Crowd
11.271,989,6.2,24-03-00,Taxi 2
14.1,866,6.2,13-09-18,Mandy
19.319,1676,6.1,29-09-06,Open Season
11.831,430,6.7,29-07-16,Shin Godzilla
11.821,230,5.3,06-08-04,Little Black Book
11.607,0,0,01-01-19,Bikini Valley Car Wash
12.721,1194,6.5,20-10-07,Funny Games
11.219,1750,7.7,01-08-86,Blue Velvet
14.48,2184,6.2,01-06-16,The BFG
14.568,894,6.8,17-02-89,Bill & Ted's Excellent Adventure
11.597,183,5.3,04-09-18,King of Thieves
14.09,101,6.7,08-03-18,The Resistance Banker
10.317,265,6.6,22-02-92,The Lover
16.768,2987,7.6,09-03-01,Moulin Rouge!
14.42,3803,6.5,17-09-09,Cloudy with a Chance of Meatballs
15.287,1403,6.4,21-12-17,All the Money in the World
13.17,825,6.4,28-11-07,Awake
13.869,2935,6.8,04-11-09,A Christmas Carol
14.468,3133,6.5,20-01-06,High School Musical
17.868,4149,7.1,07-09-03,Love Actually
12.491,206,4.4,18-05-18,Dark Crimes
12.138,994,5.3,02-02-18,The 15:17 to Paris
11.586,865,6.4,01-12-17,Wonder Wheel
15.917,823,7,09-05-03,The Animatrix
13.269,536,6.9,28-10-09,This Is It
8.261,200,5.9,21-03-12,Farewell My Queen
13.019,3480,6.5,10-02-11,Just Go with It
10.066,205,7.7,21-12-63,Yesterday Today and Tomorrow
12.065,197,5.7,29-04-88,Critters 2
15.316,876,7.8,18-10-41,The Maltese Falcon
12.565,260,6.8,04-05-84,The Bounty
13.828,764,6.1,16-01-17,CHiPS
13.216,1675,7,06-09-06,The Fountain
10.353,455,5.6,18-01-19,Close
17.321,108,5.9,25-03-14,Avengers Confidential: Black Widow & Punisher
11.825,252,4.5,12-02-16,Cabin Fever
14.666,2572,7.5,24-02-06,Lucky Number Slevin
15.515,541,4.8,17-08-06,The Butterfly Effect 2
10.813,150,5.7,14-09-90,Hardware
12.819,252,5,27-04-13,Welcome to the Jungle
14.215,2041,8.1,15-03-06,The Lives of Others
12.219,3684,5.7,27-02-13,Jack the Giant Slayer
16.264,998,6.5,13-08-99,The 13th Warrior
10.912,95,6.4,28-09-90,Henry & June
10.572,180,5.6,22-10-15,Rock the Kasbah
15.314,3395,7.5,20-11-09,The Blind Side
17.314,655,5.6,12-11-10,Death Race 2
12.313,671,5.8,14-03-08,Doomsday
10.511,261,7.1,28-10-97,Live Flesh
14.663,1760,6.6,10-10-08,Body of Lies
14.624,2,7.5,16-09-10,Eternity
15.15,3,7,01-08-72,The Genesis Children
13.259,325,7.1,10-07-85,Silverado
14.309,415,6.4,12-07-88,The Dead Pool
15.509,2075,7,22-06-84,The Karate Kid
12.01,468,6.6,04-07-96,Kingpin
17.303,974,6.6,15-03-19,The Highwaymen
16.131,304,7.5,09-08-19,The Peanut Butter Falcon
9.81,334,6.1,27-08-03,Anything Else
15.995,6,5.6,01-01-14,An American Girl: Isabelle Dances Into the Spotlight
12.564,879,5.3,01-01-14,Paranormal Activity: The Marked Ones
9.808,272,4.6,05-08-99,Universal Soldier: The Return
14.657,1013,7.3,03-06-92,Twin Peaks: Fire Walk with Me
12.323,232,6.9,02-06-17,The Exception
17.659,2189,6.6,12-04-07,Disturbia
12.307,694,7.8,18-09-51,A Streetcar Named Desire
11.923,0,0,16-09-20,The King's Man
14.307,367,8,15-01-57,Throne of Blood
10.063,566,7.4,14-10-14,Testament of Youth
12.758,851,6.1,15-10-09,Astro Boy
10.012,434,6.5,23-05-14,Cold in July
14.347,0,0,16-04-20,David Attenborough: A Life on Our Planet
11.557,154,6.5,08-08-06,Ultimate Avengers 2
14.813,1943,5.7,20-08-15,Hitman: Agent 47
9.305,152,7.4,22-11-35,Mutiny on the Bounty
14.608,2675,7.2,22-09-11,Moneyball
13.556,128,4.7,05-01-07,Code Name: The Cleaner
10.056,561,5.4,08-07-05,Dark Water
10.054,242,6.9,27-02-87,Some Kind of Wonderful
16.258,2767,5.6,27-03-12,Wrath of the Titans
14.357,72,5.1,06-12-19,Trauma Center
10.316,363,5.3,01-12-16,Incarnate
14.154,1070,6.4,21-07-00,What Lies Beneath
13.683,0,0,23-12-20,Top Gun: Maverick
18.909,3792,5.8,30-01-14,RoboCop
8.208,595,7.5,09-01-14,Human Capital
11.812,280,5.4,22-10-15,Jem and the Holograms
9.806,232,6.8,22-02-11,All Star Superman
13.676,620,6,03-04-97,The Saint
14.306,2315,6.1,14-02-12,This Means War
12.657,3449,6.7,18-07-13,The World's End
11.218,866,6.8,04-10-17,C'est la vie!
9.552,192,5.9,24-11-03,In Hell
12.752,935,7.2,08-12-04,The Phantom of the Opera
10.904,584,5.6,22-05-12,On the Road
11.312,100,7.7,14-10-16,The Red Pill
11.299,265,6.2,01-08-71,The Omega Man
11.551,1496,6.3,22-09-05,Flightplan
12.821,131,4.6,16-02-18,Looking Glass
9.849,522,8,13-12-73,Amarcord
14.455,2646,6.5,02-08-13,2 Guns
11.454,2763,6.1,17-01-13,Mama
15.648,1183,5.7,03-04-92,Beethoven
12.052,311,5,29-04-11,Hoodwinked Too! Hood VS. Evil
9.802,293,4.9,02-09-11,Shark Night 3D
8.798,235,6.2,25-06-75,Rollerball
11.553,287,6,19-01-12,Red Tails
12.949,226,5.7,27-04-07,Wind Chill
11.498,499,6.4,12-02-99,Blast from the Past
15.748,3176,6.8,01-11-96,Romeo + Juliet
13.718,221,8.5,26-12-19,My Mom is a Character 3
12.496,381,6.4,20-12-67,Asterix the Gaul
13.997,1068,6.1,25-12-03,Paycheck
12.544,1413,6.7,30-07-92,Death Becomes Her
14.945,1275,6,04-03-02,The Time Machine
12.547,247,3.9,28-04-09,S. Darko
17.185,437,6.8,14-02-19,The Professor
12.494,1198,6.7,10-04-98,City of Angels
13.05,491,7.2,02-02-14,Justice League: War
13.493,2127,7,03-06-88,Big
10.07,643,7.2,02-08-18,The Wife
11.75,1044,5.7,11-09-14,The Cobbler
11.995,419,6.8,05-09-08,Che: Part One
15.459,1175,7.2,11-08-17,Good Time
14.27,84,5.8,06-02-15,X-Rated: The Greatest Adult Movies of All Time
11.792,165,5.5,11-02-94,The Getaway
13.558,169,5.1,01-07-17,Revolt
14.405,2009,7,27-01-17,T2 Trainspotting
11.49,1258,7.6,19-03-77,Eraserhead
18.876,153,6.3,13-09-19,Can You Keep a Secret?
12.743,1384,6.2,18-09-08,Zack and Miri Make a Porno
13.023,440,4.4,06-11-18,Swiped
11.042,160,6.9,24-10-07,Northanger Abbey
16.742,1236,6.2,04-02-10,From Paris with Love
15.543,248,6.5,07-02-12,Puss in Boots: The Three Diablos
10.538,186,7.8,16-11-73,Three Wishes for Cinderella
8.789,243,5.1,29-08-96,The Crow: City of Angels
8.298,165,5,14-01-16,All Roads Lead to Rome
13.538,392,6.7,12-06-81,History of the World: Part I
10.79,849,6.6,12-12-03,Girl with a Pearl Earring
13.739,1200,5.4,15-07-97,George of the Jungle
10.299,1031,7.3,26-08-16,It's Only the End of the World
11.488,875,5.7,16-10-98,Bride of Chucky
17.788,2038,5.8,17-11-96,101 Dalmatians
14.973,5,2.9,27-09-15,Female War: A Nasty Deal
11.764,331,5.6,02-08-18,Destination Wedding
13.572,103,5.4,01-08-17,S.W.A.T.: Under Siege
17.579,1,10,24-11-16,Prostitution
11.285,340,6.4,03-10-89,Asterix and the Big Fight
13.435,1652,7.7,23-12-92,Scent of a Woman
15.086,3409,6.3,12-12-96,Mars Attacks!
13.687,3130,7.3,18-08-06,The Illusionist
9.536,139,6.6,06-10-95,Dead Presidents
15.236,874,8.2,25-07-97,Perfect Blue
15.038,1304,6.6,04-03-08,Never Back Down
16.036,2159,7.8,12-06-68,Rosemary's Baby
13.487,1463,7.1,23-12-05,Munich
10.235,299,6.5,30-10-68,The Gendarme Gets Married
9.313,675,5.8,10-08-18,The Package
11.303,220,6.1,26-10-17,Suck Me Shakespeer 3
8.284,464,7.5,06-06-35,The 39 Steps
14.436,10,7.2,17-10-19,Impetigore
9.655,79,6.7,16-02-07,Hallam Foe
15.394,12,7.2,01-01-00,The Railway Children
16.937,2114,6.3,01-09-10,Machete
15.665,28,4.3,14-02-19,Break
11.034,496,6.2,21-12-01,How High
17.865,591,6.5,04-09-19,Falling Inn Love
16.987,512,6.9,13-04-11,Winnie the Pooh
16.533,311,5.8,10-10-68,Barbarella
10.283,466,7.4,26-12-51,The African Queen
13.738,809,7.9,19-07-14,When Marnie Was There
9.232,504,6.5,09-01-01,The Pledge
12.786,215,5.7,21-07-12,Starship Troopers: Invasion
17.782,1376,5.6,30-06-95,Judge Dredd
12.782,994,5.2,06-08-06,Snakes on a Plane
9.295,279,5.5,28-04-17,Voice from the Stone
14.323,256,6,16-03-19,Despite Everything
10.54,955,7.1,02-09-16,The Light Between Oceans
10.679,194,5.8,15-05-01,Angel Eyes
9.535,184,6,05-09-14,5 Flights Up
14.129,3783,6.6,18-10-02,The Ring
11.057,570,5.7,22-08-18,The Happytime Murders
11.785,945,5.8,02-05-14,Walk of Shame
12.039,398,7,22-03-16,Batman: Bad Blood
14.178,208,6.6,01-03-73,Charlotte's Web
12.277,225,5.9,18-12-79,The Black Hole
14.828,1547,6.3,26-05-00,Shanghai Noon
10.009,91,5.3,12-11-04,Toolbox Murders
9.979,1716,5.7,01-06-06,The Break-Up
12.53,760,6.5,10-04-08,Street Kings
13.177,1900,7.3,26-02-93,Falling Down
12.228,847,7.8,12-12-02,Infernal Affairs
15.312,1716,6.6,25-11-18,Mowgli: Legend of the Jungle
12.533,247,5.6,18-12-13,Walking with Dinosaurs
15.778,1535,6.5,10-07-98,Lethal Weapon 4
10.039,247,4.6,08-07-16,Yoga Hosers
12.244,967,5.9,29-06-17,02:22
14.027,323,7.4,14-12-85,Police Story
11.802,104,6.3,22-06-18,The Catcher Was a Spy
10.535,121,6.8,13-09-15,Born to Be Blue
10.979,167,4.8,16-05-09,Bitch Slap
11.292,340,6.3,26-05-17,Black Butterfly
11.287,720,7.3,12-05-16,The Wailing
11.463,627,7.1,14-12-18,If Beale Street Could Talk
12.929,455,4.5,29-11-07,In the Name of the King: A Dungeon Siege Tale
17.234,1751,5,26-06-15,Knock Knock
12.626,1032,6.3,25-12-98,The Faculty
13.04,133,6.2,19-05-17,Time Trap
14.481,117,5,30-01-14,Forbidden Empire
10.573,120,5.9,12-04-19,Teen Spirit
13.524,650,7.5,26-06-76,The Twelve Tasks of Asterix
12.474,1062,6,19-05-00,Road Trip
13.462,0,0,22-05-20,Timmy's Cinema Adventure
11.548,651,7,18-05-18,First Reformed
14.249,785,7.6,08-06-18,Cold War
12.678,2828,6.3,10-01-13,Gangster Squad
18.878,565,6.8,03-05-19,Tolkien
12.226,1012,7,18-09-09,The Girl Who Played with Fire
12.237,267,5.2,14-04-17,Sandy Wexler
10.024,133,6,24-04-04,Casshern
17.273,1053,5.1,22-06-01,Dr. Dolittle 2
13.744,7,6.3,26-07-16,Deadly Pickup
12.523,256,5.8,01-09-00,100 Girls
16.373,921,4.4,13-06-97,Speed 2: Cruise Control
9.807,1003,7.1,22-11-18,The Christmas Chronicles
10.791,1047,6.7,17-11-17,A Christmas Prince
12.772,397,7.6,24-05-67,Belle de Jour
15.824,3646,6.5,09-08-08,Tropic Thunder
16.272,2570,6.5,16-07-98,The Mask of Zorro
10.524,401,6.7,01-10-07,I'm Not There.
13.02,379,6.9,25-07-80,Dressed to Kill
10.27,188,6.3,23-08-91,Harley Davidson and the Marlboro Man
10.77,263,6.3,21-06-85,Lifeforce
10.022,394,5.3,10-12-03,Stuck on You
14.375,4491,6.2,27-09-12,Taken 2
13.272,128,6.9,18-11-05,SPL: Kill Zone
13.723,2670,6.9,26-12-09,The Lovely Bones
10.032,100,5.1,26-08-16,Complete Unknown
14.789,194,5,01-12-17,Slumber
13.272,1380,6,04-02-09,Push
12.227,2186,7.1,24-11-14,Paddington
11.022,737,6.3,09-07-09,The Collector
10.473,90,6.8,09-11-12,Cirque du Soleil: Worlds Away
10.668,341,6.4,19-06-87,Roxanne
18.052,26,6.2,09-09-11,Drifters
11.522,804,6.1,08-02-11,The Eagle
11.518,582,6.8,28-07-95,Kids
13.268,4061,7.1,18-11-99,Sleepy Hollow
10.871,2168,6.4,04-11-10,Unstoppable
12.624,2182,7.5,05-12-14,Still Alice
15.966,433,7.4,22-03-72,Fist of Fury
14.418,1841,7.3,14-09-07,Eastern Promises
12.018,1435,6,08-08-03,S.W.A.T.
8.267,124,6.5,07-04-00,Return to Me
14.179,774,7.7,21-10-16,I Daniel Blake
10.465,236,5.4,11-07-83,Staying Alive
15.383,129,7.3,08-11-19,Honey Boy
13.768,258,6.8,07-02-09,Blood and Bone
14.869,2881,6.9,19-12-12,Zero Dark Thirty
14.117,1102,5.2,18-06-09,American Pie Presents: The Book of Love
10.533,779,8,25-10-17,See You Up There
11.523,2273,5.4,17-04-15,Unfriended
14.97,3172,6.4,27-06-13,White House Down
12.214,785,7.9,20-03-72,Solaris
10.514,398,7.5,12-11-33,Duck Soup
13.276,1290,6,20-10-16,Keeping Up with the Joneses
10.988,470,5.4,12-05-18,Fahrenheit 451
17.359,1,10,12-07-19,The Water Monster
18.314,1646,5.7,30-04-05,House of Wax
12.713,1628,6.4,25-07-97,Air Force One
11.515,487,5.7,07-11-09,After.Life
16.013,451,8.4,03-11-53,Tokyo Story
18.774,1930,5.6,22-06-98,Doctor Dolittle
10.516,420,5.3,25-04-12,Gambit
12.766,829,5,22-12-11,The Darkest Hour
12.006,7,5.6,06-02-20,A Night of Horror: Nightmare Radio
11.776,359,5.5,06-03-17,Unforgettable
13.261,640,6.9,01-03-91,The Doors
13.011,295,6.5,25-08-93,The Man Without a Face
10.452,73,7.5,27-02-02,Shottas
12.76,202,6,01-10-93,Return of the Living Dead 3
12.022,94,6.3,31-07-14,Frontera
18.76,2682,7.8,19-09-97,L.A. Confidential
10.76,953,5.8,24-05-94,Beverly Hills Cop III
14.03,206,7.5,25-12-17,The 12th Man
12.212,181,6.5,21-02-06,Ultimate Avengers
15.216,2036,7.1,08-05-14,Chef
10.76,623,8.3,17-12-57,Witness for the Prosecution
8.273,284,5.6,31-03-17,The Blackcoat's Daughter
11.009,174,7.8,20-07-01,Hedwig and the Angry Inch
12.875,85,7.1,21-07-19,Teen Titans Go! vs. Teen Titans
17.22,2867,7.1,15-09-16,Snowden
14.261,1669,5.5,30-04-10,A Nightmare on Elm Street
15.208,740,5.4,25-11-98,Babe: Pig in the City
10.66,2565,6.2,06-08-10,The Other Guys
10.159,505,7.9,11-02-10,My Name Is Khan
18.725,606,8,12-10-18,Free Solo
14.207,2118,6.4,13-07-01,Legally Blonde
12.259,291,6.9,01-07-08,Barbie in 'A Christmas Carol'
10.506,191,7.1,12-05-74,Going Places
15.006,4525,7.9,08-03-96,Fargo
10.256,613,6.5,21-05-02,Enough
16.276,115,5,26-01-18,Kickboxer: Retaliation
10.006,115,6.7,21-08-56,War and Peace
10.757,494,4.8,12-08-05,Deuce Bigalow: European Gigolo
13.416,1039,6.4,21-07-16,Batman: The Killing Joke
10.971,148,4.9,11-07-17,The Humanity Bureau
10.255,582,6.5,16-06-00,Titan A.E.
11.955,654,7.6,25-05-69,Midnight Cowboy
13.754,1914,7.9,15-12-74,Young Frankenstein
11.212,198,4.7,04-12-14,Dying of the Light
13.006,749,5.4,05-06-09,Land of the Lost
8.503,298,6.2,02-08-91,Doc Hollywood
14.503,959,6.4,21-05-93,Hot Shots! Part Deux
12.955,420,5.9,19-04-06,The Sentinel
13.754,3744,7.3,25-12-97,Jackie Brown
14.716,401,5.8,24-09-16,Pet
9.504,176,7.2,28-02-53,I Confess
12.754,544,5.5,10-11-00,Red Planet
12.256,305,6.1,13-09-11,Never Back Down 2: The Beatdown
9.758,236,5.7,16-05-13,The English Teacher
10.76,163,4.4,09-10-14,Monsters: Dark Continent
13.168,1506,8.2,22-06-17,Loving Vincent
9.503,152,6.4,15-04-58,Gigi
11.502,513,6.4,20-05-71,Escape from the Planet of the Apes
15.252,226,6.8,16-08-86,Armour of God
15.46,2273,6.4,04-09-15,Black Mass
10.251,133,5.7,07-02-92,Final Analysis
14.031,121,5,31-08-18,Reprisal
10.751,116,5.7,13-11-92,Love Potion No. 9
15.452,2209,6.9,20-11-98,Enemy of the State
8.253,181,4.2,24-06-06,I'll Always Know What You Did Last Summer
10.502,328,6.9,13-08-53,The War of the Worlds
8.972,3,6,05-04-20,Easter In Art - Exhibition on Screen
9.703,134,7.3,02-10-08,Zeitgeist: Addendum
15.502,1048,6.1,15-08-08,Mirrors
13.199,240,4.8,01-07-84,Supergirl
12.407,716,7.4,10-10-14,Lava
13.331,61,4.9,21-04-09,Into the Blue 2: The Reef
15.212,314,6.1,26-01-17,Attraction
15.524,778,6,07-06-18,Hotel Artemis
10.754,392,7.5,08-09-13,Marvel One-Shot: Agent Carter
10.7,640,6.2,24-08-07,The Nanny Diaries
10.499,791,5.5,15-04-02,Cube 2: Hypercube
11.997,310,7.9,26-04-80,Kagemusha
10.898,1153,6.3,19-12-02,Two Weeks Notice
10.25,301,5.6,06-08-09,Bandslam
12.202,593,4.2,11-05-12,Piranha 3DD
11.499,329,7.2,23-02-10,Justice League: Crisis on Two Earths
12.996,174,7.4,15-12-90,Days of Being Wild
13.504,104,5.8,29-01-15,Barbie in Princess Power
9.498,259,6.1,09-02-07,The Last Mimzy
8.746,194,7.9,01-04-23,Safety Last!
7.98,926,7.9,17-06-15,Mustang
13.112,428,7.1,10-08-17,The Glass Castle
11.645,5,5.3,21-03-74,Innocence and Desire
12.748,3044,6.8,04-02-10,Dear John
14.596,2519,7.5,27-02-97,Donnie Brasco
16.648,2111,6.2,15-03-09,Drag Me to Hell
13.298,1233,7.5,28-12-01,I Am Sam
10.959,425,6.4,21-04-17,Sand Castle
13.495,839,7.8,30-06-51,Strangers on a Train
10.944,802,6,10-07-92,Universal Soldier
16.147,322,5.9,12-09-09,Scooby-Doo! The Mystery Begins
13.994,195,7.3,15-08-91,Once Upon a Time in China
8.995,651,7,17-11-01,Frailty
15.272,1436,6,17-08-18,Alpha
12.743,348,7,01-04-77,Crime Busters
12.503,168,5.6,04-02-16,Robinson Crusoe: The Wild Life
16.497,299,5.7,01-02-13,The Haunting in Connecticut 2: Ghosts of Georgia
13.442,217,6,07-06-91,Don't Tell Mom the Babysitter's Dead
13.742,114,5.2,24-11-85,Ewoks: The Battle for Endor
13.197,793,6.1,13-06-12,Rock of Ages
18.595,4116,7.3,14-12-02,Gangs of New York
14.448,5039,6.2,08-05-14,Neighbors
13.746,421,5.5,04-01-13,Death Race: Inferno
12.995,618,7.3,15-04-11,Lemonade Mouth
10.492,149,5.1,11-08-00,Bless the Child
14.797,465,5.6,24-05-19,Rim of the World
9.242,163,6.9,26-03-48,Fort Apache
13.752,772,6.2,22-04-16,Bastille Day
9.492,291,7.2,07-11-63,It's a Mad Mad Mad Mad World
11.351,87,6.9,20-06-74,Arabian Nights
17.146,3,4.3,12-07-19,Sathyam Paranja Viswasikkuvo ?
13.44,203,5.3,22-11-85,King Solomon's Mines
11.494,107,5.7,23-04-11,The Good Doctor
15.491,2109,6.3,22-06-00,Me Myself & Irene
12.507,152,5.2,11-07-17,The Saint
12.391,739,6.4,11-09-05,Revolver
11.894,767,5.4,31-01-13,Bullet to the Head
10.941,580,5.2,27-07-05,Stealth
15.124,967,6.6,07-12-18,Mary Queen of Scots
11.189,469,5.7,08-02-02,Big Fat Liar
8.688,482,6.8,12-11-82,Creepshow
9.694,2066,7.4,16-08-13,The Butler
9.739,113,6.9,05-12-58,The 7th Voyage of Sinbad
17.753,101,5.9,12-07-19,Lying and Stealing
11.19,497,6.4,09-09-08,Pride and Glory
13.49,312,5.8,19-06-09,Imagine That
11.487,661,6.9,13-08-82,Fast Times at Ridgemont High
16.237,879,7,20-12-89,Born on the Fourth of July
10.246,666,4.8,10-07-15,The Gallows
